sample_unit_id,grts,BroadHabitat_Class,BroadHabitat_Form
60681,39158,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
70391,39178,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
120417,39185,Forest & Woodland,Cool Temperate Forest & Woodland
56978,39222,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
100038,39226,Forest & Woodland,Cool Temperate Forest & Woodland
92234,39242,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
111601,39249,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
121846,39265,Forest & Woodland,Cool Temperate Forest & Woodland
107476,39281,Recently Disturbed or Modified,Recently Disturbed or Modified
94491,39290,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
95464,39306,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
109776,39313,Forest & Woodland,Cool Temperate Forest & Woodland
128773,39329,Forest & Woodland,Cool Temperate Forest & Woodland
110270,39345,Forest & Woodland,Cool Temperate Forest & Woodland
66233,39350,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
129687,39361,Forest & Woodland,Cool Temperate Forest & Woodland
109360,39377,Forest & Woodland,Cool Temperate Forest & Woodland
50527,39382,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97750,39386,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
86130,39402,Open Rock Vegetation,"Temperate & Boreal Cliff, Scree & Other Rock Vegetation"
64854,39414,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
96419,39442,Forest & Woodland,Cool Temperate Forest & Woodland
87075,39466,Forest & Woodland,Cool Temperate Forest & Woodland
111639,39473,Forest & Woodland,Cool Temperate Forest & Woodland
57918,39478,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
98642,39482,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
100110,39498,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102830,39505,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
122302,39521,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
59317,39526,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
76423,39530,Forest & Woodland,Cool Temperate Forest & Woodland
108415,39537,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
50513,39542,Forest & Woodland,Cool Temperate Forest & Woodland
108370,39569,Forest & Woodland,Cool Temperate Forest & Woodland
125534,39585,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
90291,39594,Forest & Woodland,Warm Temperate Forest & Woodland
68550,39606,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
125520,39617,Forest & Woodland,Cool Temperate Forest & Woodland
113518,39633,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
47280,39638,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100533,39642,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
78722,39658,Open Water,Open Water
61623,39670,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
126891,39697,Forest & Woodland,Cool Temperate Forest & Woodland
127396,39713,Forest & Woodland,Cool Temperate Forest & Woodland
51913,39718,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
86603,39722,Developed & Other Human Use,Developed & Urban
110244,39729,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
53279,39734,Developed & Other Human Use,Developed & Urban
101430,39738,Recently Disturbed or Modified,Recently Disturbed or Modified
95479,39754,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
102821,39761,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121363,39777,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
75955,39786,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
107480,39793,Forest & Woodland,Cool Temperate Forest & Woodland
68562,39798,Forest & Woodland,Cool Temperate Forest & Woodland
106040,39809,Forest & Woodland,Cool Temperate Forest & Woodland
105119,39825,Forest & Woodland,Warm Temperate Forest & Woodland
95907,39834,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
91220,39850,Forest & Woodland,Cool Temperate Forest & Woodland
63450,39862,Forest & Woodland,Cool Temperate Forest & Woodland
107034,39889,Forest & Woodland,Cool Temperate Forest & Woodland
89383,39914,Forest & Woodland,Cool Temperate Forest & Woodland
131076,39937,Recently Disturbed or Modified,Recently Disturbed or Modified
119028,39953,Forest & Woodland,Cool Temperate Forest & Woodland
101951,39969,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116768,39985,Forest & Woodland,Cool Temperate Forest & Woodland
93558,39994,Forest & Woodland,Cool Temperate Forest & Woodland
111614,40017,Forest & Woodland,Cool Temperate Forest & Woodland
126009,40033,Forest & Woodland,Cool Temperate Forest & Woodland
87077,40042,Forest & Woodland,Cool Temperate Forest & Woodland
103305,40049,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
99632,40074,Forest & Woodland,Cool Temperate Forest & Woodland
112085,40081,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121360,40097,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
100020,40106,Forest & Woodland,Warm Temperate Forest & Woodland
114430,40113,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
70418,40118,Forest & Woodland,Cool Temperate Forest & Woodland
124586,40129,Developed & Other Human Use,Developed & Urban
94563,40130,Forest & Woodland,Cool Temperate Forest & Woodland
97748,40154,Shrub & Herb Vegetation,Salt Marsh
86587,40170,Forest & Woodland,Cool Temperate Forest & Woodland
62064,40182,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
132906,40193,0,0
67614,40202,Developed & Other Human Use,Developed & Urban
122272,40209,Recently Disturbed or Modified,Recently Disturbed or Modified
105198,40225,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
79669,40234,Forest & Woodland,Cool Temperate Forest & Woodland
119540,40241,Forest & Woodland,Cool Temperate Forest & Woodland
56046,40246,Open Water,Open Water
98645,40250,Forest & Woodland,Cool Temperate Forest & Woodland
93162,40266,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
114846,40273,Recently Disturbed or Modified,Recently Disturbed or Modified
122767,40289,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
63480,40294,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
108396,40305,Forest & Woodland,Cool Temperate Forest & Woodland
91707,40314,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
95004,40330,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
106973,40337,Forest & Woodland,Cool Temperate Forest & Woodland
130624,40353,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
114435,40369,Forest & Woodland,Cool Temperate Forest & Woodland
68080,40374,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
130603,40385,Open Water,Open Water
112601,40401,Forest & Woodland,Cool Temperate Forest & Woodland
46357,40406,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
100056,40410,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
125098,40417,Forest & Woodland,Cool Temperate Forest & Woodland
73629,40426,Forest & Woodland,Warm Temperate Forest & Woodland
62551,40438,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
93147,40458,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
81982,40490,Forest & Woodland,Cool Temperate Forest & Woodland
109329,40497,Forest & Woodland,Cool Temperate Forest & Woodland
56989,40502,Developed & Other Human Use,Developed & Urban
100954,40506,Developed & Other Human Use,Developed & Urban
99644,40522,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
107921,40529,Forest & Woodland,Cool Temperate Forest & Woodland
121377,40545,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
74574,40554,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101930,40561,Developed & Other Human Use,Developed & Urban
48192,40566,Open Water,Open Water
103278,40593,Forest & Woodland,Cool Temperate Forest & Woodland
125066,40609,Developed & Other Human Use,Developed & Urban
88440,40618,Forest & Woodland,Cool Temperate Forest & Woodland
67160,40630,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
114451,40657,Forest & Woodland,Cool Temperate Forest & Woodland
48201,40662,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
79651,40682,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
59768,40694,Developed & Other Human Use,Developed & Urban
124572,40721,Open Water,Open Water
129244,40737,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
53307,40742,Shrub & Herb Vegetation,Salt Marsh
82434,40746,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
112095,40753,Forest & Woodland,Cool Temperate Forest & Woodland
52354,40758,Open Water,Open Water
99116,40762,Forest & Woodland,Cool Temperate Forest & Woodland
95475,40778,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
103750,40785,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
121831,40801,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
74103,40810,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
105176,40817,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
66244,40822,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
108356,40833,Recently Disturbed or Modified,Recently Disturbed or Modified
90862,40834,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
94983,40858,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
82420,40874,Forest & Woodland,Cool Temperate Forest & Woodland
62534,40886,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
108430,40913,Forest & Woodland,Cool Temperate Forest & Woodland
94529,40922,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
88914,40938,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
59742,40950,Open Water,Open Water
116245,40977,Developed & Other Human Use,Developed & Urban
105651,40993,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
90311,41018,Forest & Woodland,Cool Temperate Forest & Woodland
93620,41034,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
130130,41041,Forest & Woodland,Cool Temperate Forest & Woodland
124612,41057,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
53761,41062,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
80121,41066,Forest & Woodland,Warm Temperate Forest & Woodland
115804,41073,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
97729,41082,Forest & Woodland,Cool Temperate Forest & Woodland
97340,41098,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
113935,41105,Forest & Woodland,Cool Temperate Forest & Woodland
116729,41121,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
59328,41126,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97243,41130,Forest & Woodland,Cool Temperate Forest & Woodland
103327,41137,Forest & Woodland,Cool Temperate Forest & Woodland
67644,41142,Shrub & Herb Vegetation,Salt Marsh
96845,41178,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
80105,41194,Open Water,Open Water
63919,41206,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
116720,41233,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101508,41234,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
55164,41254,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
122782,41265,Forest & Woodland,Cool Temperate Forest & Woodland
93084,41274,Forest & Woodland,Warm Temperate Forest & Woodland
113925,41297,Developed & Other Human Use,Developed & Urban
119057,41313,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
59320,41318,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
104237,41329,Forest & Woodland,Cool Temperate Forest & Woodland
98242,41354,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
111618,41361,Forest & Woodland,Cool Temperate Forest & Woodland
128304,41377,Forest & Woodland,Cool Temperate Forest & Woodland
69036,41382,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
113039,41393,Forest & Woodland,Cool Temperate Forest & Woodland
72728,41398,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
126899,41409,Forest & Woodland,Cool Temperate Forest & Woodland
91325,41410,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
109828,41425,Forest & Woodland,Cool Temperate Forest & Woodland
126483,41441,Forest & Woodland,Cool Temperate Forest & Woodland
84281,41450,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
61134,41462,Developed & Other Human Use,Developed & Urban
131984,41473,0,0
68998,41482,Forest & Woodland,Cool Temperate Forest & Woodland
121350,41489,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
76433,41514,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
120461,41521,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
95398,41530,Forest & Woodland,Cool Temperate Forest & Woodland
93631,41546,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
114385,41553,Forest & Woodland,Cool Temperate Forest & Woodland
118141,41569,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
65332,41574,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
77812,41578,Forest & Woodland,Warm Temperate Forest & Woodland
105615,41585,Forest & Woodland,Cool Temperate Forest & Woodland
88933,41594,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
107437,41617,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
126916,41633,Forest & Woodland,Cool Temperate Forest & Woodland
87982,41642,Forest & Woodland,Cool Temperate Forest & Woodland
69937,41654,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
129211,41665,Developed & Other Human Use,Developed & Urban
111203,41681,Forest & Woodland,Cool Temperate Forest & Woodland
47287,41686,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98206,41690,Recently Disturbed or Modified,Recently Disturbed or Modified
76410,41706,Developed & Other Human Use,Developed & Urban
62078,41718,Forest & Woodland,Warm Temperate Forest & Woodland
131542,41729,Open Rock Vegetation,"Temperate & Boreal Cliff, Scree & Other Rock Vegetation"
127863,41761,Forest & Woodland,Cool Temperate Forest & Woodland
55155,41766,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
80125,41770,Forest & Woodland,Warm Temperate Forest & Woodland
113496,41777,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
53289,41782,Forest & Woodland,Warm Temperate Forest & Woodland
94946,41786,Forest & Woodland,Cool Temperate Forest & Woodland
99651,41802,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
108842,41809,Forest & Woodland,Cool Temperate Forest & Woodland
116738,41825,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
78268,41834,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
101924,41841,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
104670,41873,Recently Disturbed or Modified,Recently Disturbed or Modified
101469,41882,Developed & Other Human Use,Developed & Urban
92141,41898,Forest & Woodland,Warm Temperate Forest & Woodland
69943,41910,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
122261,41921,Recently Disturbed or Modified,Recently Disturbed or Modified
113529,41937,Forest & Woodland,Cool Temperate Forest & Woodland
64372,41974,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
117627,42001,Forest & Woodland,Cool Temperate Forest & Woodland
103797,42017,Forest & Woodland,Cool Temperate Forest & Woodland
52350,42038,Open Water,Open Water
87537,42042,Forest & Woodland,Cool Temperate Forest & Woodland
91302,42058,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
109293,42065,Forest & Woodland,Cool Temperate Forest & Woodland
125079,42081,Forest & Woodland,Cool Temperate Forest & Woodland
55612,42086,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
105156,42097,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
99129,42106,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101485,42122,Forest & Woodland,Cool Temperate Forest & Woodland
114862,42129,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
119507,42145,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95856,42154,Forest & Woodland,Cool Temperate Forest & Woodland
111189,42161,Forest & Woodland,Cool Temperate Forest & Woodland
68105,42166,Forest & Woodland,Cool Temperate Forest & Woodland
103722,42177,Forest & Woodland,Cool Temperate Forest & Woodland
100539,42202,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
82891,42218,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
